"latitud","longitud","sucursal","dias sin gestion","aceptacion","monto adeudado","saldo total","porcentaje pagado","ejecutivo"
"20.642178","-89.415608","ACANCEH","12","SI"," $674,37 "," $674,37 ","98.06","JRPUCH"
"20.743158","-89.47474","ACANCEH","16","NO"," $1.529,02 "," $1.529,02 ","95.55","JRPUCH"
"20.715016","-89.49471","ACANCEH","12","SI"," $25.445,85 "," $25.445,85 ","56.48","JRPUCH"
"20.809952","-89.511841","ACANCEH","47","NO"," $8.928,59 "," $8.928,59 ","73.11","JRPUCH"
"20.815403","-89.562888","ACANCEH","80","NO"," $15.816,01 "," $15.816,01 ","62.48","JRPUCH"
"20.811254","-89.449623","ACANCEH","41","NO"," $1.186,96 "," $1.186,96 ","95.33","JRPUCH"
"20.751622","-89.472011","ACANCEH","24","NO"," $23.092,56 "," $23.092,56 ","50.66","JRPUCH"
"20.886173","-89.439134","ACANCEH","27","NO"," $25.785,12 "," $25.785,12 ","47.44","LACAPU"
"20.845548","-89.374631","ACANCEH","32","NO"," $20.658,05 "," $20.658,05 ","47.04","LACAPU"
"20.717082","-89.15578","ACANCEH","41","NO"," $31.926,65 "," $31.926,65 ","41.39","AMQUCH"
"20.836723","-89.378858","ACANCEH","13","SI"," $33.260,44 "," $33.260,44 ","37.54","LACAPU"
"20.806248","-89.454524","ACANCEH","19","NO"," $9.654,89 "," $9.654,89 ","64.45","LACAPU"
"20.848063","-89.37975","ACANCEH","27","NO"," $13.392,68 "," $13.392,68 ","59.25","LACAPU"
"20.751058","-89.475819","ACANCEH","12","SI"," $24.998,40 "," $24.998,40 ","39.65","JRPUCH"
"20.819195","-89.455562","ACANCEH","32","NO"," $8.895,45 "," $8.895,45 ","59","LACAPU"
"20.73832","-89.32068","ACANCEH","19","NO"," $10.170,88 "," $10.170,88 ","59.18","AMQUCH"
"20.801954","-89.449203","ACANCEH","28","NO"," $9.556,88 "," $9.556,88 ","54.84","LACAPU"
"20.696002","-89.393841","ACANCEH","40","NO"," $12.555,53 "," $12.555,53 ","52.69","JRPUCH"
"20.742456","-89.46945","ACANCEH","12","SI"," $17.407,61 "," $17.407,61 ","52.8","JRPUCH"
"20.640654","-89.41538","ACANCEH","47","NO"," $14.456,92 "," $14.456,92 ","46.53","JRPUCH"
"20.735156","-89.284109","ACANCEH","17","NO"," $14.433,38 "," $14.433,38 ","46.67","AMQUCH"
"20.811924","-89.515584","ACANCEH","20","NO"," $15.320,88 "," $15.320,88 ","47.22","JRPUCH"
"20.833432","-89.370226","ACANCEH","335","NO"," $30.728,38 "," $30.728,38 ","23.79","LACAPU"
"20.743601","-89.46665","ACANCEH","24","NO"," $38.649,93 "," $38.649,93 ","26.56","JRPUCH"
"20.745546","-89.475761","ACANCEH","41","NO"," $12.539,59 "," $12.539,59 ","46.12","JRPUCH"
"20.839964","-89.375241","ACANCEH","30","NO"," $31.082,56 "," $31.082,56 ","26.04","LACAPU"
"20.745569","-89.475775","ACANCEH","41","NO"," $12.076,17 "," $12.076,17 ","42.55","JRPUCH"
"20.810249","-89.455537","ACANCEH","32","NO"," $7.003,96 "," $7.003,96 ","56.27","LACAPU"
"20.742064","-89.470955","ACANCEH","12","SI"," $11.342,24 "," $11.342,24 ","45.07","JRPUCH"
"20.845517","-89.374618","ACANCEH","44","NO"," $31.056,21 "," $31.056,21 ","18.5","LACAPU"
"20.746531","-89.471023","ACANCEH","16","NO"," $44.395,96 "," $44.395,96 ","17.97","JRPUCH"
"20.814342","-89.447462","ACANCEH","16","NO"," $34.321,29 "," $34.321,29 ","15.42","LACAPU"
"20.839702","-89.376905","ACANCEH","13","SI"," $2.932,95 "," $2.932,95 ","72.39","LACAPU"
"20.891317","-89.441003","ACANCEH","45","NO"," $30.388,92 "," $30.388,92 ","17.61","LACAPU"
"20.845118","-89.376695","ACANCEH","13","SI"," $41.999,37 "," $41.999,37 ","19.5","LACAPU"
"20.81085","-89.45343","ACANCEH","19","NO"," $16.205,48 "," $16.205,48 ","25.57","AMQUCH"
"20.747702","-89.474196","ACANCEH","41","NO"," $7.604,64 "," $7.604,64 ","39.95","JRPUCH"
"20.841027","-89.374601","ACANCEH","192","NO"," $28.480,85 "," $28.480,85 ","23.35","LACAPU"
"20.834893","-89.369692","ACANCEH","Sin Gestion","NO"," $11.155,71 "," $11.155,71 ","27.75","LACAPU"
"20.811758","-89.444168","ACANCEH","18","NO"," $17.640,88 "," $17.640,88 ","17.89","LACAPU"
"20.815413","-89.562802","ACANCEH","69","NO"," $35.539,53 "," $35.539,53 ","16.24","JRPUCH"
"20.806534","-89.453156","ACANCEH","12","SI"," $5.535,22 "," $5.535,22 ","59.54","JRPUCH"
"20.835455","-89.371456","ACANCEH","64","NO"," $20.606,59 "," $20.606,59 ","22.62","LACAPU"
"20.810256","-89.45554","ACANCEH","40","NO"," $9.185,98 "," $9.185,98 ","22.98","LACAPU"
"20.820035","-89.463627","ACANCEH","38","NO"," $20.002,86 "," $20.002,86 ","17.84","LACAPU"
"20.84535","-89.378627","ACANCEH","25","NO"," $29.231,43 "," $29.231,43 ","9.85","LACAPU"
"20.806227","-89.511384","ACANCEH","19","NO"," $7.335,31 "," $7.335,31 ","30.37","ARMEPU"
"20.813833","-89.461632","ACANCEH","23","NO"," $10.758,92 "," $10.758,92 ","18.72","AMQUCH"
"20.843903","-89.375524","ACANCEH","13","SI"," $12.506,26 "," $12.506,26 ","22.84","LACAPU"
"21.165327","-86.929999","CANCÚN","95","NO"," $2.762,83 "," $2.762,83 ","89.62","MANOAR"
"21.136583","-86.917541","CANCÚN","13","SI"," $49.435,83 "," $49.435,83 ","43.21","MANOAR"
"21.188366","-86.85469","CANCÚN","30","NO"," $10.632,87 "," $10.632,87 ","79.98","ABRUZA"
"21.145681","-86.873202","CANCÚN","26","NO"," $10.785,58 "," $10.785,58 ","80.07","MANOAR"
"21.157072","-86.873366","CANCÚN","40","NO"," $10.202,62 "," $10.202,62 ","81.91","ABRUZA"
"21.153693","-86.901716","CANCÚN","14","NO"," $17.521,42 "," $17.521,42 ","75.8","MJSAFU"
"21.187904","-86.847825","CANCÚN","45","NO"," $33.326,02 "," $33.326,02 ","30.14","JASOCH"
"21.185277","-86.859474","CANCÚN","15","NO"," $18.649,54 "," $18.649,54 ","68.09","ABRUZA"
"21.180858","-86.866629","CANCÚN","18","NO"," $21.808,21 "," $21.808,21 ","59.12","ABRUZA"
"21.211166","-86.843279","CANCÚN","41","NO"," $2.092,22 "," $2.092,22 ","95.8","MJSAFU"
"21.134501","-86.87971","CANCÚN","30","NO"," $29.359,83 "," $29.359,83 ","54.15","ABRUZA"
"21.089622","-86.848053","CANCÚN","125","NO"," $16.994,92 "," $16.994,92 ","54.1","MANOAR"
"21.117948","-86.880406","CANCÚN","Sin Gestion","NO"," $4.276,14 "," $4.276,14 ","89.89","JASOCH"
"21.134712","-86.919612","CANCÚN","31","NO"," $6.704,98 "," $6.704,98 ","77.95","ABRUZA"
"21.131464","-86.92861","CANCÚN","13","SI"," $4.201,62 "," $4.201,62 ","84.01","MJSAFU"
"21.169376","-86.879551","CANCÚN","40","NO"," $44.488,68 "," $44.488,68 ","46.44","MJSAFU"
"20.669931","-87.117335","CANCÚN","16","NO"," $3.092,44 "," $3.092,44 ","84.97","JASOCH"
"21.140649","-86.933006","CANCÚN","14","NO"," $6.883,89 "," $6.883,89 ","85.41","ABRUZA"
"21.152358","-86.92343","CANCÚN","69","NO"," $61.759,34 "," $61.759,34 ","41.33","MJSAFU"
"21.151774","-86.922732","CANCÚN","47","NO"," $10.678,78 "," $10.678,78 ","75.24","MANOAR"
"21.135161","-86.83741","CANCÚN","96","NO"," $15.602,63 "," $15.602,63 ","75.57","EGBURI"
"21.163328","-86.856655","CANCÚN","25","NO"," $4.633,68 "," $4.633,68 ","77.9","JASOCH"
"21.177517","-86.880222","CANCÚN","39","NO"," $21.341,78 "," $21.341,78 ","75.13","ABRUZA"
"20.660826","-87.106048","CANCÚN","44","NO"," $2.982,76 "," $2.982,76 ","92.25","EGBURI"
"21.13562","-86.923544","CANCÚN","24","NO"," $9.679,30 "," $9.679,30 ","64.28","MANOAR"
"21.184577","-86.844863","CANCÚN","12","SI"," $10.183,61 "," $10.183,61 ","65.79","MJSAFU"
"21.161908","-86.851527","CANCÚN","Sin Gestion","NO"," $11.769,89 "," $11.769,89 ","76.87","JASOCH"
"21.176112","-86.895094","CANCÚN","24","NO"," $24.965,33 "," $24.965,33 ","60.61","MANOAR"
"21.162882","-86.876924","CANCÚN","13","SI"," $8.770,56 "," $8.770,56 ","59.5","ABRUZA"
"21.202093","-86.878412","CANCÚN","80","NO"," $60.885,95 "," $60.885,95 ","34.78","ABRUZA"
"20.689014","-87.054022","CANCÚN","12","SI"," $53.836,53 "," $53.836,53 ","40.61","MANOAR"
"21.191491","-86.878066","CANCÚN","30","NO"," $13.053,54 "," $13.053,54 ","48.87","MANOAR"
"21.133076","-86.92985","CANCÚN","51","NO"," $7.949,57 "," $7.949,57 ","84.37","EGBURI"
"20.666812","-87.10331","CANCÚN","16","NO"," $8.139,13 "," $8.139,13 ","84.08","JASOCH"
"21.195035","-86.860128","CANCÚN","33","NO"," $5.691,14 "," $5.691,14 ","73.06","ABRUZA"
"21.175643","-86.878294","CANCÚN","24","NO"," $7.868,30 "," $7.868,30 ","79.97","ABRUZA"
"21.176825","-86.901733","CANCÚN","89","NO"," $9.465,72 "," $9.465,72 ","54.53","MJSAFU"
"21.146177","-86.845938","CANCÚN","207","NO"," $59.606,38 "," $59.606,38 ","39.69","LIOLGO"
"21.173281","-86.907567","CANCÚN","45","NO"," $10.058,67 "," $10.058,67 ","80.25","JASOCH"
"21.169503","-86.918304","CANCÚN","Sin Gestion","NO"," $7.761,00 "," $7.761,00 ","77.71","JASOCH"
"21.133307","-86.928723","CANCÚN","Sin Gestion","NO"," $19.437,53 "," $19.437,53 ","50.87","JASOCH"
"21.161908","-86.851527","CANCÚN","12","SI"," $4.066,43 "," $4.066,43 ","87.31","EGBURI"
"21.161908","-86.851527","CANCÚN","17","NO"," $21.273,08 "," $21.273,08 ","47.69","JASOCH"
"21.188517","-86.877231","CANCÚN","Sin Gestion","NO"," $21.368,73 "," $21.368,73 ","50.84","JASOCH"
"21.13487","-86.86953","CANCÚN","49","NO"," $8.283,69 "," $8.283,69 ","49.72","LIOLGO"
"21.167405","-86.851312","CANCÚN","Sin Gestion","NO"," $15.887,87 "," $15.887,87 ","69.1","JASOCH"
"21.178048","-86.837081","CANCÚN","97","NO"," $10.445,51 "," $10.445,51 ","49.81","LIOLGO"
"20.67314","-87.113226","CANCÚN","16","NO"," $7.498,31 "," $7.498,31 ","65.88","JASOCH"
"21.151502","-86.897146","CANCÚN","29","NO"," $7.316,28 "," $7.316,28 ","69.61","JASOCH"
"0","0","CANCÚN","12","SI"," $9.799,16 "," $9.799,16 ","55.11","ABRUZA"
"21.138687","-86.929162","CANCÚN","18","NO"," $9.951,33 "," $9.951,33 ","60.54","MANOAR"
"21.198832","-86.880194","CANCÚN","20","NO"," $5.199,73 "," $5.199,73 ","62.98","JASOCH"
"21.185288","-86.87966","CANCÚN","Sin Gestion","NO"," $2.891,57 "," $2.891,57 ","88.62","JASOCH"
"21.181442","-86.884041","CANCÚN","Sin Gestion","NO"," $2.260,20 "," $2.260,20 ","93.88","EGBURI"
"21.201534","-86.884503","CANCÚN","177","NO"," $8.245,65 "," $8.245,65 ","62.98","JASOCH"
"21.176836","-86.880943","CANCÚN","16","NO"," $3.145,72 "," $3.145,72 ","90.44","MANOAR"
"21.173035","-86.878277","CANCÚN","46","NO"," $330,98 "," $330,98 ","98.07","JASOCH"
"21.114012","-86.877538","CANCÚN","Sin Gestion","NO"," $14.162,14 "," $14.162,14 ","30.2","LIOLGO"
"21.186893","-86.891676","CANCÚN","44","NO"," $45.898,67 "," $45.898,67 ","38.57","MJSAFU"
"20.657804","-87.108936","CANCÚN","16","NO"," $5.307,28 "," $5.307,28 ","86.85","EGBURI"
"21.179302","-86.909317","CANCÚN","18","NO"," $10.970,66 "," $10.970,66 ","49","ABRUZA"
"21.169638","-86.83634","CANCÚN","96","NO"," $1.969,51 "," $1.969,51 ","90.8","JASOCH"
"21.172093","-86.858731","CANCÚN","Sin Gestion","NO"," $16.759,24 "," $16.759,24 ","59.14","JASOCH"
"21.122554","-86.864269","CANCÚN","Sin Gestion","NO"," $28.601,91 "," $28.601,91 ","45.47","JASOCH"
"21.195815","-86.864674","CANCÚN","Sin Gestion","NO"," $16.543,91 "," $16.543,91 ","59.37","JASOCH"
"21.195392","-86.828147","CANCÚN","25","NO"," $27.756,01 "," $27.756,01 ","41.74","EGBURI"
"21.174787","-86.823957","CANCÚN","49","NO"," $29.001,99 "," $29.001,99 ","22.92","LIOLGO"
"0","0","CANCÚN","12","SI"," $18.586,43 "," $18.586,43 ","51.5","JASOCH"
"21.183947","-86.891086","CANCÚN","Sin Gestion","NO"," $14.984,94 "," $14.984,94 ","40.25","EGBURI"
"21.206516","-86.888499","CANCÚN","Sin Gestion","NO"," $18.158,61 "," $18.158,61 ","45.93","JASOCH"
"21.157205","-86.91391","CANCÚN","Sin Gestion","NO"," $3.281,34 "," $3.281,34 ","79.56","EGBURI"
"21.155407","-86.917418","CANCÚN","Sin Gestion","NO"," $5.590,86 "," $5.590,86 ","81.77","JASOCH"
"21.151141","-86.890011","CANCÚN","55","NO"," $5.171,12 "," $5.171,12 ","56.68","JASOCH"
"21.182862","-86.892784","CANCÚN","Sin Gestion","NO"," $3.908,78 "," $3.908,78 ","81.77","JASOCH"
"21.153702","-86.905878","CANCÚN","13","SI"," $6.471,58 "," $6.471,58 ","74.71","JASOCH"
"0","0","CANCÚN","Sin Gestion","NO"," $5.983,47 "," $5.983,47 ","76.66","JASOCH"
"21.148169","-86.933463","CANCÚN","Sin Gestion","NO"," $9.190,27 "," $9.190,27 ","81.84","JASOCH"
"21.19598","-86.869702","CANCÚN","Sin Gestion","NO"," $3.580,82 "," $3.580,82 ","71.18","ABRUZA"
"21.137879","-86.921328","CANCÚN","17","NO"," $16.782,16 "," $16.782,16 ","38.52","AICAGU"
"21.202775","-86.880089","CANCÚN","Sin Gestion","NO"," $22.786,71 "," $22.786,71 ","33.15","JASOCH"
"21.161756","-86.924209","CANCÚN","51","NO"," $19.235,46 "," $19.235,46 ","54.01","EGBURI"
"21.181654","-86.899189","CANCÚN","26","NO"," $2.692,70 "," $2.692,70 ","71.81","ABRUZA"
"21.179775","-86.899862","CANCÚN","202","NO"," $6.936,03 "," $6.936,03 ","66.35","JASOCH"
"21.146469","-86.884511","CANCÚN","12","SI"," $21.726,52 "," $21.726,52 ","26.09","MJSAFU"
"20.676148","-87.120104","CANCÚN","16","NO"," $23.966,46 "," $23.966,46 ","36.92","EGBURI"
"21.149465","-86.912218","CANCÚN","13","SI"," $40.491,68 "," $40.491,68 ","23.77","MANOAR"
"21.143132","-86.868196","CANCÚN","Sin Gestion","NO"," $15.973,77 "," $15.973,77 ","38.48","JASOCH"
"21.116298","-86.955705","CANCÚN","19","NO"," $3.823,45 "," $3.823,45 ","55.89","MANOAR"
"20.634948","-87.085208","CANCÚN","Sin Gestion","NO"," $14.757,13 "," $14.757,13 ","64.21","EGBURI"
"20.654385","-87.103676","CANCÚN","24","NO"," $37.924,79 "," $37.924,79 ","26.75","JASOCH"
"21.17021","-86.88135","CANCÚN","Sin Gestion","NO"," $33.399,82 "," $33.399,82 ","35.51","EGBURI"
"0","0","CANCÚN","Sin Gestion","NO"," $15.519,37 "," $15.519,37 ","25.77","LIOLGO"
"20.660826","-87.106048","CANCÚN","15","NO"," $35.338,39 "," $35.338,39 ","32.46","EGBURI"
"21.204147","-86.88742","CANCÚN","Sin Gestion","NO"," $23.982,71 "," $23.982,71 ","28.39","JASOCH"
"21.114912","-86.862406","CANCÚN","26","NO"," $40.327,47 "," $40.327,47 ","23","JASOCH"
"21.13265","-86.87504","CANCÚN","Sin Gestion","NO"," $12.024,64 "," $12.024,64 ","51.92","EGBURI"
"21.153428","-86.901044","CANCÚN","14","NO"," $18.286,71 "," $18.286,71 ","55.64","JASOCH"
"21.161908","-86.851527","CANCÚN","Sin Gestion","NO"," $9.647,79 "," $9.647,79 ","53.2","EGBURI"
"21.138261","-86.889825","CANCÚN","Sin Gestion","NO"," $25.093,20 "," $25.093,20 ","51.49","JASOCH"
"21.195934","-86.834421","CANCÚN","13","SI"," $13.741,89 "," $13.741,89 ","37.47","ABRUZA"
"21.153428","-86.901044","CANCÚN","Sin Gestion","NO"," $17.347,49 "," $17.347,49 ","57.38","EGBURI"
"21.151236","-86.903016","CANCÚN","Sin Gestion","NO"," $437,03 "," $437,03 ","96.02","JASOCH"
"20.984202","-87.20012","CANCÚN","26","NO"," $20.920,38 "," $20.920,38 ","34.07","MANOAR"
"0","0","CANCÚN","42","NO"," $5.548,52 "," $5.548,52 ","46.05","MJSAFU"
"21.178462","-86.849356","CANCÚN","65","NO"," $15.450,97 "," $15.450,97 ","23.22","ABRUZA"
"21.178446","-86.84935","CANCÚN","33","NO"," $15.353,54 "," $15.353,54 ","23.22","MJSAFU"
"21.169376","-86.879551","CANCÚN","14","NO"," $7.340,31 "," $7.340,31 ","31.31","LIOLGO"
"21.153775","-86.823995","CANCÚN","Sin Gestion","NO"," $22.483,17 "," $22.483,17 ","45.31","EGBURI"
"20.505113","-86.940498","CANCÚN","86","NO"," $49.112,39 "," $49.112,39 ","46.98","LIOLGO"
"21.19653","-86.857154","CANCÚN","17","NO"," $16.702,90 "," $16.702,90 ","22.73","MANOAR"
"21.204147","-86.88742","CANCÚN","17","NO"," $13.335,13 "," $13.335,13 ","39.06","EGBURI"
"0","0","CANCÚN","14","NO"," $41.395,99 "," $41.395,99 ","39.3","LIOLGO"
"21.083985","-86.772608","CANCÚN","Sin Gestion","NO"," $33.992,80 "," $33.992,80 ","28.7","EGBURI"
"21.153428","-86.901044","CANCÚN","Sin Gestion","NO"," $20.403,50 "," $20.403,50 ","36.74","EGBURI"
"21.192041","-86.846944","CANCÚN","14","NO"," $20.378,84 "," $20.378,84 ","23.5","MJSAFU"
"20.664189","-87.123453","CANCÚN","Sin Gestion","NO"," $17.376,80 "," $17.376,80 ","39.06","EGBURI"
"21.134722","-86.9215","CANCÚN","Sin Gestion","NO"," $8.537,11 "," $8.537,11 ","35.03","EGBURI"
"21.146312","-86.911931","CANCÚN","18","NO"," $3.635,14 "," $3.635,14 ","73.65","MANOAR"
"21.177718","-86.866916","CANCÚN","Sin Gestion","NO"," $19.310,52 "," $19.310,52 ","36.97","JASOCH"
"21.161908","-86.851527","CANCÚN","34","NO"," $20.132,26 "," $20.132,26 ","12.08","JASOCH"
"21.135302","-86.841919","CANCÚN","19","NO"," $21.459,94 "," $21.459,94 ","20.08","MANOAR"
"21.13684","-86.895239","CANCÚN","32","NO"," $6.657,19 "," $6.657,19 ","21.18","MJSAFU"
"20.651981","-87.101651","CANCÚN","Sin Gestion","NO"," $23.695,25 "," $23.695,25 ","12.12","EGBURI"
"20.668028","-87.057377","CANCÚN","Sin Gestion","NO"," $17.876,36 "," $17.876,36 ","19.17","EGBURI"
"21.191335","-86.849283","CANCÚN","18","NO"," $30.981,88 "," $30.981,88 ","4.2","MJSAFU"
"21.178562","-86.899155","CANCÚN","17","NO"," $24.247,62 "," $24.247,62 ","7.21","ABRUZA"
"21.137879","-86.921328","CANCÚN","17","NO"," $19.246,35 "," $19.246,35 ","47.64","AICAGU"
"21.136921","-86.918558","CANCÚN","17","NO"," $10.997,66 "," $10.997,66 ","47.64","AICAGU"
"21.132335","-86.921044","CANCÚN","17","NO"," $21.995,84 "," $21.995,84 ","47.64","AICAGU"
"21.132392","-86.920091","CANCÚN","17","NO"," $38.493,32 "," $38.493,32 ","47.64","AICAGU"
"21.137659","-86.921232","CANCÚN","17","NO"," $21.995,85 "," $21.995,85 ","47.64","AICAGU"
"21.098295","-86.939949","CANCÚN","31","NO"," $9.643,77 "," $9.643,77 ","7.78","MJSAFU"
"21.135471","-86.857878","CANCÚN","Sin Gestion","NO"," $91.205,09 "," $91.205,09 ","1.78","LIOLGO"
"21.161567","-86.878177","CANCÚN","14","NO"," $2.055,25 "," $2.055,25 ","0","LIOLGO"
"21.157906","-86.861784","CANCÚN","14","NO"," $4.171,60 "," $4.171,60 ","0","LIOLGO"
"21.186525","-86.88213","CANCÚN","14","NO"," $9.464,30 "," $9.464,30 ","0","LIOLGO"
"21.128529","-86.873394","CANCÚN","Sin Gestion","NO"," $15.023,92 "," $15.023,92 ","0","LIOLGO"
"0","0","CANCÚN","489","NO"," $24.282,98 "," $24.282,98 ","84.66","ABRUZA"
"19.573513","-88.049366","CARRILLO PUERTO","34","NO"," $12.548,84 "," $12.548,84 ","75.85","YEPOIT"
"20.198192","-88.381337","CARRILLO PUERTO","Sin Gestion","NO"," $96.498,11 "," $96.498,11 ","33.31","ROMAPE"
"19.579729","-88.050946","CARRILLO PUERTO","14","NO"," $10.618,38 "," $10.618,38 ","65.99","ROMAPE"
"19.581483","-88.048433","CARRILLO PUERTO","228","NO"," $29.807,88 "," $29.807,88 ","25.83","ROMAPE"
"19.847083","-88.135605","CARRILLO PUERTO","34","NO"," $14.049,84 "," $14.049,84 ","84.45","YEPOIT"
"19.584528","-88.052301","CARRILLO PUERTO","21","NO"," $41.265,82 "," $41.265,82 ","51.09","ROMAPE"
"19.58792","-88.047654","CARRILLO PUERTO","23","NO"," $24.336,93 "," $24.336,93 ","51.97","GNHEHU"
"19.586221","-88.035913","CARRILLO PUERTO","121","NO"," $26.819,63 "," $26.819,63 ","65.08","ROMAPE"
"19.579644","-88.058628","CARRILLO PUERTO","18","NO"," $104.798,17 "," $104.798,17 ","19.17","ROMAPE"
"19.572721","-88.052965","CARRILLO PUERTO","17","NO"," $6.729,95 "," $6.729,95 ","77.21","ROMAPE"
"19.586291","-88.048753","CARRILLO PUERTO","57","NO"," $9.052,29 "," $9.052,29 ","73.4","ROMAPE"
"19.572754","-88.033108","CARRILLO PUERTO","33","NO"," $11.890,22 "," $11.890,22 ","50.63","YEPOIT"
"19.588164","-88.059108","CARRILLO PUERTO","28","NO"," $31.319,93 "," $31.319,93 ","42.62","YEPOIT"
"19.595234","-88.035531","CARRILLO PUERTO","20","NO"," $12.938,50 "," $12.938,50 ","65.28","YEPOIT"
"19.58431","-88.035896","CARRILLO PUERTO","20","NO"," $9.220,69 "," $9.220,69 ","59.49","YEPOIT"
"19.579666","-88.058654","CARRILLO PUERTO","100","NO"," $21.501,86 "," $21.501,86 ","33.94","YEPOIT"
"19.582095","-88.05788","CARRILLO PUERTO","18","NO"," $81.885,54 "," $81.885,54 ","11.76","YEPOIT"
"19.586358","-88.048915","CARRILLO PUERTO","21","NO"," $77.987,67 "," $77.987,67 ","18.84","YEPOIT"
"19.769052","-88.197176","CARRILLO PUERTO","46","NO"," $2.030,45 "," $2.030,45 ","80.98","YEPOIT"
"19.588723","-88.053779","CARRILLO PUERTO","44","NO"," $44.625,43 "," $44.625,43 ","18.43","YEPOIT"
"19.586677","-88.059372","CARRILLO PUERTO","32","NO"," $2.461,72 "," $2.461,72 ","76.01","GNHEHU"
"19.912713","-88.158693","CARRILLO PUERTO","266","NO"," $39.122,57 "," $39.122,57 ","26.67","ROMAPE"
"19.568867","-88.042106","CARRILLO PUERTO","31","NO"," $36.118,97 "," $36.118,97 ","33.35","YEPOIT"
"19.591075","-88.054484","CARRILLO PUERTO","18","NO"," $17.839,69 "," $17.839,69 ","30.35","YEPOIT"
"19.567814","-88.034522","CARRILLO PUERTO","22","NO"," $13.929,13 "," $13.929,13 ","31.08","YEPOIT"
"19.572284","-88.043067","CARRILLO PUERTO","52","NO"," $15.354,58 "," $15.354,58 ","28.12","ROMAPE"
"20.964523","-88.603199","CENOTILLO","33","NO"," $5.475,86 "," $5.475,86 ","89.59","LDPOOR"
"20.868081","-88.635245","CENOTILLO","61","NO"," $11.191,51 "," $11.191,51 ","73.66","JLMAGO"
"20.868192","-88.635294","CENOTILLO","61","NO"," $11.485,59 "," $11.485,59 ","72.58","JLMAGO"
"20.965221","-88.609441","CENOTILLO","67","NO"," $13.759,84 "," $13.759,84 ","57.02","LDPOOR"
"20.968884","-88.59673","CENOTILLO","100","NO"," $3.933,28 "," $3.933,28 ","79.8","JLMAGO"
"20.969666","-88.59928","CENOTILLO","27","NO"," $4.021,95 "," $4.021,95 ","74.64","LDPOOR"
"20.868679","-88.633876","CENOTILLO","556","NO"," $7.478,14 "," $7.478,14 ","64.1","JLMAGO"
"20.963704","-88.608127","CENOTILLO","33","NO"," $54.214,51 "," $54.214,51 ","18.58","LDPOOR"
"0","0","CENOTILLO","55","NO"," $23.244,09 "," $23.244,09 ","33.27","JLMAGO"
"21.113471","-88.471404","CENOTILLO","30","NO"," $11.842,16 "," $11.842,16 ","60.59","JLMAGO"
"20.962105","-88.609992","CENOTILLO","39","NO"," $26.012,89 "," $26.012,89 ","30.74","LDPOOR"
"20.970964","-88.602889","CENOTILLO","62","NO"," $8.741,41 "," $8.741,41 ","63.55","LDPOOR"
"20.962127","-88.609982","CENOTILLO","33","NO"," $6.776,16 "," $6.776,16 ","47.88","LDPOOR"
"20.964007","-88.594878","CENOTILLO","65","NO"," $14.515,75 "," $14.515,75 ","44.99","JLMAGO"
"20.972106","-88.600622","CENOTILLO","34","NO"," $27.935,28 "," $27.935,28 ","30.55","JLMAGO"
"21.121771","-88.471141","CENOTILLO","31","NO"," $17.977,94 "," $17.977,94 ","34.45","JLMAGO"
"20.961865","-88.595948","CENOTILLO","54","NO"," $950,20 "," $950,20 ","84.84","JLMAGO"
"20.868911","-88.632418","CENOTILLO","126","NO"," $8.348,36 "," $8.348,36 ","48.48","JLMAGO"
"0","0","CENOTILLO","34","NO"," $3.029,90 "," $3.029,90 ","54.12","JLMAGO"
"20.97614","-88.603289","CENOTILLO","39","NO"," $21.192,63 "," $21.192,63 ","22.42","LDPOOR"
"20.964546","-88.606678","CENOTILLO","33","NO"," $13.507,73 "," $13.507,73 ","22.87","LDPOOR"
"20.976119","-88.603556","CENOTILLO","27","NO"," $60.062,80 "," $60.062,80 ","13.98","LDPOOR"
"20.966072","-88.614934","CENOTILLO","31","NO"," $3.929,67 "," $3.929,67 ","63.05","JLMAGO"
"20.970204","-88.59916","CENOTILLO","34","NO"," $2.382,49 "," $2.382,49 ","54.89","JLMAGO"
"20.965132","-88.612926","CENOTILLO","142","NO"," $16.596,54 "," $16.596,54 ","15.99","LDPOOR"
"20.868992","-88.632364","CENOTILLO","89","NO"," $26.967,18 "," $26.967,18 ","15.7","JLMAGO"
"20.960109","-88.600699","CENOTILLO","34","NO"," $18.594,53 "," $18.594,53 ","16.06","JLMAGO"
"20.972103","-88.603424","CENOTILLO","34","NO"," $14.823,20 "," $14.823,20 ","8.52","JLMAGO"
"20.969016","-88.598132","CENOTILLO","34","NO"," $30.624,11 "," $30.624,11 ","7.74","JLMAGO"
"20.964007","-88.594878","CENOTILLO","77","NO"," $19.840,68 "," $19.840,68 ","20.29","ZMFUDZ"
"20.968076","-88.60093","CENOTILLO","61","NO"," $51.043,18 "," $51.043,18 ","4.39","LDPOOR"
"19.49733","-90.509475","CHAMPOTÓN","107","NO"," $37.476,07 "," $37.476,07 ","63.52","OECAHA"
"19.844067","-90.487025","CHAMPOTÓN","22","NO"," $138.565,75 "," $138.565,75 ","46.7","OECAHA"
"19.338243","-90.71805","CHAMPOTÓN","35","NO"," $7.951,70 "," $7.951,70 ","84.97","FRMEGO"
"19.327366","-90.723524","CHAMPOTÓN","99","NO"," $6.620,61 "," $6.620,61 ","84.28","FRMEGO"
"18.937849","-90.725784","CHAMPOTÓN","13","SI"," $5.160,86 "," $5.160,86 ","80","RDSUKU"
